code,score_1,score_2,score_3,score_4,score_5
86040,20.69877601,72.57915302,78.92547722,21.53832255,11.81957786
199290,53.5965966,95.10828122,80.18587981,94.16320672,19.83732666
99430,42.45713257,0.579928296,46.37650103,62.73824221,69.08473172
32980,12.47673498,91.6221413,48.94900047,6.34687219,94.93229557
222160,70.57844544,21.12096401,11.61478272,69.20081771,6.722287497
308080,11.11955244,77.07956229,57.61193281,93.04377389,72.10266503
43150,59.32695467,23.02919444,29.91716958,38.63815545,55.89777217
323990,38.92978079,73.32514905,92.25249487,79.25236167,22.37346437
3610,94.29697178,9.537757106,5.837274404,93.30031339,50.39840407
267790,9.884173604,7.307669569,23.38668083,57.59019494,44.84579457
1340,90.6860033,92.83798243,42.20888627,16.56560423,41.78585382
46310,53.7319914,72.34973372,5.381235372,60.60090212,65.26854895
35150,23.82918579,82.29526584,67.7165067,83.0338602,15.40135766
66410,81.05019123,34.23474255,72.87132184,0.235616267,50.57764195
2410,49.4285826,32.35549876,79.70042275,59.82186664,73.82557305
206400,51.88785819,37.91155384,67.15621318,94.6346911,59.32662662
19010,0.182800209,38.67114171,74.52936916,89.81216646,48.47906
177350,2.029765574,80.12557382,90.4910189,82.64463384,84.75003362
299910,32.49974807,38.43279658,81.57737707,70.4576034,34.11114899
96300,43.784114,49.77779663,56.06700945,44.38778148,43.14345306
7210,86.75013957,52.15599281,63.65607062,39.19669591,88.98334236
225530,23.23411643,90.34579118,36.33208909,66.86589537,42.58125262
250000,30.16935234,19.71826014,24.40995674,67.09388961,18.24951829
2760,51.542797,68.71590591,29.42521586,88.11346987,51.3684217
3850,47.34516856,36.35208022,71.99348833,21.5639723,44.3950101
6910,13.70818874,74.3262164,29.39767662,16.77601074,31.69480936
890,92.9574255,27.47350624,36.91402778,47.26197959,63.8653645
226340,13.1370236,76.76743211,94.36158562,33.69539036,15.73786002
206950,68.24240162,65.59691444,37.73966216,73.56897016,73.58507424
3000,49.6262433,78.27073196,77.03130075,9.994116587,50.61212064
1270,99.96654356,98.5128736,34.79959936,39.40921263,0.403821939
1275,12.97297818,29.05970054,45.72831937,15.55993813,23.87217337
26940,78.50540737,51.2975896,79.60565702,96.89692905,2.01921876
14470,15.57650303,51.8133632,36.10474273,52.92669487,78.15437157
15350,8.738967397,63.43110053,65.2902906,77.15511127,97.33057012
11390,76.38404077,36.36742196,89.34742027,47.4969448,69.22335075
5030,77.61350772,96.40837096,62.51465034,99.85416862,29.95353703
8470,9.243813701,26.62279557,52.00005883,68.57416417,68.87653064
338220,72.7596625,5.678907483,3.183269592,13.6569174,37.35903421
100120,3.711274236,29.20394767,90.69008265,17.63284709,89.87042568
337930,86.66179699,86.44098758,1.042183877,3.761899564,77.59837857
99390,20.79453018,10.25488933,36.01156124,0.538406006,71.52158969
64480,34.6293759,80.66686228,92.5126967,57.30081398,5.165618398
288330,80.51125338,18.77615723,5.702086835,45.12724765,92.40817467
251630,65.71688354,7.254051862,67.81739382,69.99495559,16.8723114
18290,28.69436117,69.81459644,94.55514039,93.41053033,53.23742265
44480,78.85642233,89.16777247,97.03410458,72.86871777,69.92575819
33560,6.55272875,8.054657269,55.03184656,31.84990835,75.34657492
191600,56.75233689,62.55345216,70.73919571,4.173937114,25.92337408
126340,77.22461759,50.36006418,21.1432635,12.86977836,20.35605078
121800,42.66901222,59.71492863,93.15509262,97.11044009,49.3170254
148140,93.48331442,20.03533089,95.17712156,90.4468602,21.48031333
82800,51.18403328,93.35681642,6.428385402,69.54708607,4.315249848
318410,68.23564542,61.86482219,56.50557425,54.76404098,48.2400129
2070,28.68013298,49.65486632,98.48543463,88.53199792,24.83961447
100220,76.76455379,95.37426349,48.17003562,83.26403014,57.75784576
200780,30.91968362,43.73102406,85.73457384,80.18518209,65.31474272
141000,17.28713886,13.49388094,87.82304128,96.58598353,35.86058218
90460,9.196621291,97.50600704,96.02518063,32.62969602,47.27682631
83650,35.69426958,84.32846955,62.40752218,45.72137613,1.091156645
215050,7.760041879,70.02710271,36.99830129,16.04288472,72.31268809
86670,88.99193626,21.92126572,9.725291789,68.11180155,77.92359596
335890,49.74099993,70.38161199,18.33693935,96.99967079,80.52808715
138580,35.31841364,4.812310545,84.43898746,70.16516149,15.89453043
82920,97.60009007,35.97499671,9.488131089,62.54481369,12.74547088
54220,4.252714827,52.90193281,19.94196058,93.79447829,0.977947035
42370,77.4988243,22.89900335,3.183512159,11.12633492,37.7405187
30790,30.38543709,46.2198259,77.84309635,49.70222052,18.41875691
32850,45.33436644,9.15308732,12.00887848,94.2945861,97.15927158
148780,75.28636404,66.21495997,4.409386512,46.52162954,36.02481273
238200,58.16202822,38.33347318,28.93991272,53.48728894,19.39704836
93190,83.23008091,59.08030895,45.16765048,58.07889724,77.20317812
65450,95.28238658,85.48943288,64.74257527,55.20134476,97.34902366
210120,23.81132433,41.29236953,73.32981577,46.06019713,2.563442221
5180,45.13955689,30.13564652,45.16793448,51.97624791,60.74220279
72950,12.15833362,94.83246918,57.23927685,92.06612528,51.79316523
266170,15.28941232,77.86076943,91.84606065,97.29807326,29.07838943
143240,87.89669047,86.77052957,14.5380501,12.25332425,74.75292088
3960,35.03698524,31.52007272,12.25987447,74.23607361,77.53384948
8040,51.51765799,77.54039508,27.65336097,39.74670786,56.04278622
7160,6.659672244,35.32067079,79.3259803,92.68331043,59.33629061
14710,3.928310547,60.39787516,23.08076763,13.16899742,4.671354186
6090,10.0544396,79.21843048,89.42247954,88.90722726,1.175181985
100090,34.18577149,99.42871799,73.61424385,32.02307654,75.40843503
122350,64.18806833,29.46852858,45.06997722,10.78378612,31.2597252
14970,53.61418452,40.21856646,87.60050159,59.60853859,11.60176583
18310,18.56043443,42.20300959,37.81561747,81.7034219,62.30529527
53700,77.31485292,26.00849864,81.59342049,91.84212166,18.30898825
9620,74.48326647,62.59632248,33.83711999,53.73283411,77.39752921
23600,58.99078111,0.740343127,91.95263748,33.86072122,19.48676322
1470,64.76809301,65.6515742,25.05519125,93.13553118,94.47609582
6400,97.80239039,22.81424389,1.772291098,1.457207337,53.34256537
6405,0.367639547,39.84153495,97.12751247,95.63096228,49.60996109
6660,71.3483603,80.14252814,16.45831633,92.02092797,93.93680003
380320,19.96935277,28.93067347,7.49762474,70.24021929,88.74546074
28260,54.83066799,32.40964444,46.21493641,91.40894402,81.05996792
02826K,26.64968215,17.42594178,53.00187221,66.53459956,15.60329959
207940,58.80595292,22.00611125,8.980701902,10.03012961,55.80081079
32830,0.663648244,0.49678636,37.07691208,18.78968486,66.20214582
377630,43.67365113,84.85264085,54.89063746,35.88541974,24.30850974
18260,30.45786641,47.24107409,11.54578852,72.29803033,17.02882636
28050,82.53444362,96.51310065,87.47548493,16.23724268,36.02947105
9150,37.29347992,24.15058389,74.06878315,87.16240105,30.09685921
9155,97.39202772,9.897446578,35.11845185,30.26854544,50.95925104
5930,10.28173794,5.055073094,25.23449264,30.44756681,0.32573386
5935,69.84147363,52.3996189,7.068845693,91.92418724,72.8575053
1360,58.03196692,18.24490663,99.09572775,62.48762173,19.94985362
10140,45.93845079,67.43387229,57.06006759,8.490011719,98.95617623
10145,55.70607871,42.3148048,22.14941794,49.97108215,0.150735951
16360,87.69347733,47.2350426,37.81678521,89.52408473,83.34022733
68290,71.22322134,36.93598653,95.58244943,26.57864749,81.4899882
29780,4.945372325,72.79527119,76.27292441,5.301177572,27.1521775
810,85.71472197,54.83829785,28.90051679,63.85318475,90.67040595
815,63.55660082,76.73548921,52.97698976,18.11988229,88.67469779
6110,89.44172487,60.89028233,63.86364908,39.08664879,18.61527385
9300,20.0548305,74.97580094,34.81754588,94.78851699,78.08181271
145990,18.1914458,67.00466787,83.66382723,96.5472834,91.49590387
145995,35.8742877,44.69748811,99.4799749,86.87599767,35.67638975
3230,40.20245771,99.12703769,44.37470776,94.07190589,94.86301122
225190,41.86032056,53.49227266,84.25155157,74.24139819,29.0096412
2170,3.666340606,89.03468465,70.02097882,34.09897181,83.15188938
272550,10.45550864,87.73479278,38.77733022,33.41518223,72.01967443
70,56.32989042,0.407487794,2.989494339,29.56358148,39.94199503
75,78.87627502,82.45030695,63.9490174,42.86677476,97.63223451
2810,81.84582712,44.96693853,57.26662255,20.56428774,2.468280234
361670,95.80553703,94.02020658,24.91975875,35.28171583,24.81448627
54540,38.83897965,6.218668359,96.92494831,22.55877407,60.33244642
65570,8.322114387,35.84436693,77.4955473,76.32252847,64.04696103
5680,9.574086892,24.26066701,5.496426817,20.84539706,31.82694636
3720,52.35769787,64.00014347,52.48303073,25.35626402,13.23098008
23000,16.84602046,5.603538288,56.19871468,59.9832942,64.68311306
4380,51.92084104,47.05033041,94.26460572,9.602179371,74.3370352
2450,34.10846477,32.0014589,34.13303165,84.46538984,54.51997292
32280,3.566820699,13.31675383,14.17802869,48.60449579,25.32955365
2290,15.3231236,52.51787492,79.98949519,33.10255966,84.53461244
4440,68.07847123,50.77861303,26.12539956,78.21065712,93.98591464
520,90.23737992,81.96362739,10.83987889,43.45462585,77.28690186
9770,18.97259856,89.13899489,71.8438637,18.79293851,5.499233818
37460,80.64945709,37.89360978,37.6723252,64.27028034,40.11557782
32750,67.68113095,83.52280332,25.18801669,23.529011,18.33330583
54090,61.82782413,90.55251634,21.30337078,39.42598193,30.44456314
5500,34.74093835,13.85210736,3.667520232,19.14165055,22.6794473
250,67.13401306,84.69606952,10.16934446,77.6010355,34.09337134
4690,81.65882579,0.908401859,54.88014614,9.876074372,92.3473148
24950,68.79912114,19.71146275,4.464086773,47.06430761,1.744867873
38500,99.95742206,47.15158159,94.79896072,94.54000887,75.65480062
17480,39.24721762,36.77614583,12.46496941,77.62620593,5.596361311
10960,96.62570512,77.91580372,73.09192323,70.39538571,50.91036528
46390,13.06578617,21.10563008,18.06974924,75.55587726,63.14806637
4450,22.36032627,91.27144616,9.032468059,84.20310176,47.41866348
9470,15.80948734,40.97146248,67.27541872,33.08497419,40.36425438
11230,48.19831616,38.70154511,65.07417984,87.37984157,43.73311649
1820,98.07134823,91.9749737,75.57711459,60.42236095,22.83861392
390,81.65937164,78.04416017,42.3812724,30.61504914,87.74409194
27580,36.48471948,26.62410976,41.74575098,42.05735759,44.28424425
38540,91.57529917,17.01804759,66.00783637,77.63443112,99.02379672
307870,53.31008181,63.20191519,55.16069538,8.76773143,10.63951779
329560,23.08758459,7.691768939,43.44926637,44.65407482,8.378866432
101000,99.38176741,55.29334842,34.69786264,63.4630224,71.83740777
1290,31.64211299,25.50669103,56.72276076,21.1737752,35.64068493
41650,14.39024671,23.22248585,81.35064913,6.387836669,93.21461485
91580,87.70789933,66.58669496,92.64975157,81.76740202,46.433904
263810,94.50417513,60.55655535,14.04397417,15.12246928,27.74699732
89980,64.5269797,94.80639955,98.40524669,41.10495578,9.863830269
42940,76.24137416,5.446693164,42.76747525,21.14807657,42.14569861
42600,48.57131249,13.95086664,67.2874992,29.49747889,17.02922066
75180,17.48287761,36.10917533,62.84365644,30.83087223,93.0608579
252990,31.40074541,83.6848293,0.424135684,35.04759289,36.00911729
263540,51.94112484,62.6104148,68.99922034,95.67932467,86.71238736
7540,64.31766299,43.82118962,78.6764482,75.853849,23.05000891
248170,70.90435987,27.88048319,77.3353742,37.21134301,67.73899784
294630,31.58772597,70.01737617,10.66080342,95.76564321,14.50039736
38070,51.95072694,83.08520291,41.16133632,58.39264314,39.69255969
6730,41.62334086,13.6466386,30.91134188,31.58120823,74.81723704
79650,73.62240116,29.19873437,42.84133808,0.935104267,53.76693565
100660,92.21453719,16.14137029,69.14940097,95.38119334,13.17528609
7860,88.66777605,51.06258134,42.5972842,2.02268801,12.56759263
200880,39.22211452,95.06618124,88.61676343,87.55772469,57.24047699
19770,32.2833579,94.20294646,51.24259397,50.41183422,64.89721908
17390,26.35602229,84.61138751,41.44720416,28.19122727,86.1506746
43710,53.57817382,91.88087963,61.90022335,91.30781603,22.7760844
92190,24.90281206,85.00838427,5.342207399,53.66235004,34.3732001
46890,32.88505243,29.6198584,32.22785644,8.640085542,8.560612356
4410,93.28618942,61.78234457,96.68559869,63.19200637,87.44321777
4415,12.49192268,25.31757007,12.65690941,69.03131799,64.40577211
63170,67.61146341,50.73767547,58.78408982,80.78509575,16.74072476
27040,7.707972554,26.1097167,75.9328701,35.92991188,9.912659357
18680,13.89388429,44.75366435,58.03927317,27.77518337,31.64257187
21050,74.57597914,79.96584157,79.47374798,17.29815567,82.19224829
93920,11.94965092,98.04836694,20.94802426,99.75931374,91.68422659
189860,66.75083643,86.30599019,14.69364027,85.37146198,31.83769377
178320,51.61138535,94.42983568,24.14571238,20.04612205,81.32717557
122690,66.87143835,46.08644601,85.73089089,89.79426266,91.79745037
140070,38.62050883,1.107929058,23.88492319,58.01864292,53.39961324
11370,71.29033359,95.127868,73.68581673,9.0455972,68.56212657
65710,12.69962918,69.23349205,60.98996204,86.38412181,11.2059128
8490,48.68603587,16.98746293,39.70979675,78.15263055,34.71942726
35890,49.18866088,69.94693049,14.17784753,88.42971004,72.09880928
357550,21.98957995,57.55878406,50.70743489,87.04708553,42.46795401
3100,83.76554134,22.51636316,82.9867701,99.24732946,31.35954274
123420,66.00326657,94.08916943,31.46160975,92.38385816,3.021967675
7610,39.05825299,33.59032875,8.111877021,49.80289592,10.43155887
67370,49.54139764,46.39670379,43.98276819,89.44201228,45.18587666
171090,78.06767061,49.33860281,93.45182658,14.52647113,47.15870431
136490,22.1180466,88.45824142,14.89508888,1.710366713,36.24766862
86710,2.81937553,61.67227608,16.05350683,4.538847963,50.33949032
14620,17.58295117,46.37352377,11.71462657,56.38165992,33.93369761
37350,7.079898988,39.85665194,34.13225248,31.76240834,65.64268786
14910,39.33866396,15.18348581,9.082641095,72.31325745,90.67171574
14915,22.93747188,70.58254127,28.66004285,43.67123606,14.61565472
3080,1.86820413,51.99634329,98.47335999,92.90016799,5.833677407
4980,7.192545949,55.79038653,19.31657241,3.930612381,84.20616421
4985,79.53615855,21.6007767,74.60097686,81.57789994,71.93972761
11300,99.4082171,3.884519527,23.38481418,70.88265128,69.95106804
81580,20.65647565,79.3858864,95.54791637,62.82243255,71.22539586
45300,82.49722658,73.37929161,51.14577849,84.72240105,98.74451664
15750,87.9866041,15.34896525,18.20506687,23.2047491,41.37320506
180,25.76611319,56.97071596,26.95553044,71.00201148,68.50260925
80470,62.23225299,4.693091644,97.25731125,4.168803716,1.654520118
43260,27.84422788,3.62336341,45.43181677,87.28301134,76.67013285
148150,42.34303057,69.8398718,34.2354096,94.80664934,98.1972488
2420,69.22132819,83.02214582,57.02847746,74.45427128,33.55934233
53060,21.20687166,79.05405164,79.03866148,89.63404513,11.29523517
17510,70.4968573,14.44726201,33.73045332,48.64943255,36.05322617
4360,45.22072961,25.19530329,69.64033433,39.41582502,66.25011445
4365,59.7974425,51.49854565,76.85823007,38.69130617,83.952262
4490,30.12569575,16.55999575,99.98426686,2.38708696,95.19152072
11560,26.55642969,44.58818185,33.07564723,80.1352726,45.70319769
1430,76.0543646,66.47500994,84.61294579,47.06267851,59.9279259
306200,49.14661707,85.81831349,2.060245549,19.1435069,6.880776556
3030,66.97345835,97.40352733,19.40853853,85.55615316,7.206420332
19440,68.61322698,55.12989469,30.37997641,72.17777692,57.76147182
58650,2.658622923,31.54465927,0.361813727,37.38090549,83.27807212
52190,77.07190353,41.06722105,88.09573635,0.379944354,31.40330115
13000,49.73459587,3.301609491,40.33765158,81.65268249,68.10291253
100700,65.92600058,89.81657789,67.07566945,46.99503909,17.66079825
234100,94.18312499,87.785603,39.46932086,82.67442488,25.03851801
24830,81.5083396,88.21893633,92.68962686,13.68204907,27.47783138
91090,62.90947349,34.99352284,5.251531898,30.94515091,3.624147921
21820,16.21259545,69.79681464,16.06069964,51.52216988,66.26740063
67830,97.21562828,51.54179753,2.651706984,22.8575612,59.46782641
33530,33.57723453,97.46152334,6.675635487,88.32083886,41.25200262
258830,90.10583723,2.076567346,0.322543399,18.23939371,32.26304583
36630,18.5869675,17.93020384,5.469640081,23.22944928,16.76933074
39310,26.95290769,30.15413786,96.95170332,62.74195362,56.50038378
75580,71.98853596,72.04219838,6.06429196,74.8240693,62.02995194
67770,39.03790938,48.05470983,75.33914624,12.37556354,25.57731358
53450,12.19535207,48.81200672,91.01065331,77.01913495,11.84550009
234340,36.46374136,88.74246449,11.99746003,49.895393,52.37829368
27970,71.03093951,25.79536391,54.50321851,87.89174743,23.6054124
252500,8.660814908,64.16427301,59.70623228,46.45611832,48.80950716
347000,48.11347638,79.20487481,2.712497952,24.80648591,52.71343108
308170,98.41249471,13.78160472,38.47386466,66.76283461,92.01554567
12600,54.02579796,84.07157456,54.49356151,42.08144575,87.3214808
331920,8.881001975,8.624727557,57.07054536,30.4771984,63.85223078
49180,73.43869419,29.49663133,41.53130859,74.85178103,2.822032359
299660,96.70228298,33.16635934,2.590619959,34.70160305,77.84944303
268600,95.3971329,38.58384544,47.88447929,78.116371,90.84424793
108860,67.15387649,31.8370333,24.30386133,98.11411481,69.47295971
208370,97.88938286,21.18719394,61.12981831,20.42671756,51.77894321
258250,34.76557997,80.95505009,34.26262449,17.63764657,79.17754211
68270,90.3034974,4.793241675,80.70606786,52.38865156,45.06721512
68760,12.10352339,61.69925523,68.8706337,40.44718056,13.87594682
91990,89.1655281,72.78939781,21.31093403,74.27467087,99.68578313
290690,41.82323912,18.31253132,46.81470246,43.05278232,47.8370564
53110,91.44937351,10.30324747,0.509104693,51.17504716,70.05005935
950200,57.7808365,21.02744252,69.30611872,73.73881082,58.36352034
32680,7.068200565,90.27821591,63.78666539,44.18130663,18.14232459
32685,71.68377976,38.00512997,73.47210417,64.92261549,33.2044796
258790,48.3495121,75.47777513,85.97758087,82.42610507,46.59957688
66910,39.91878933,15.20912381,82.37238709,30.8458802,34.15362098
43100,70.9210332,69.36311851,69.65698007,3.646914795,29.13376039
336370,76.79073997,21.9474813,54.01450122,40.30764364,34.80734082
33637K,49.98826491,28.28219977,38.12924956,54.95929898,55.03135668
33637L,94.54639893,70.32905199,3.189445679,90.94513671,71.11809232
154040,68.5208696,99.40708421,22.48949186,17.48633014,72.8504285
248070,33.4463908,87.03428588,82.49387095,67.62693324,69.32563787
35610,78.61806891,92.72314404,51.55283281,12.04226109,34.38952823
357780,43.5458588,64.10234124,37.40492129,51.9866584,50.08973454
36830,19.08632448,20.61571081,62.39957376,68.01242275,29.402817
304100,60.74524271,27.39954293,37.09603035,28.3519653,85.67952254
4430,33.68593985,6.239783309,57.14611709,90.39658646,6.514231469
86980,12.46808796,83.66584591,30.16881931,73.49759071,62.37283563
50960,85.6609511,71.37411906,39.65476934,50.7281342,17.83290414
17550,31.50459837,11.29616935,36.70633904,14.40817431,37.63681411
84180,70.98031953,81.40020864,59.42953775,87.98198383,79.61669666
253840,98.33926052,91.81275731,48.74912134,80.97131158,87.02676221
185190,86.38331259,17.92925092,65.28294391,3.36345774,6.32177835
58530,97.70376292,71.14138371,1.515584931,78.21683454,13.67463053
236200,74.38865513,68.46123787,64.26565766,22.27600817,67.56864155
317770,40.40613571,42.95832941,27.87395426,32.44519677,64.02662781
94840,92.33405968,95.44136382,84.46743586,80.01106722,68.97189979
192440,5.008281103,88.88261221,27.2987838,19.19003918,41.49583007
99440,98.63077866,42.8212309,47.46648464,85.95369723,8.885871002
53210,8.665733954,76.55429282,65.66664325,68.21954727,64.41667891
33790,99.22151112,7.058084962,28.22674958,75.49969292,0.035888622
131100,49.81372152,43.77321617,56.20474857,91.2798342,10.97987323
159910,72.17465402,29.71159337,32.70943654,64.81254012,33.96414577
115570,91.6430793,95.24333877,31.73480716,27.72553958,39.75349859
258540,90.42876252,26.18356333,89.14194648,92.57531032,69.71258231
253450,96.87526874,87.49232937,70.12943471,98.40443993,76.09042604
204630,61.46333652,37.66069983,98.40578105,62.39153471,57.09914584
13810,86.31364478,84.74405623,26.03903132,33.41342855,66.17409517
39670,4.855228418,53.49614135,15.05158189,86.71417419,75.75931651
49830,33.22852793,21.83604378,32.99252815,13.48227597,54.7457343
20710,79.47386742,7.904025594,15.76114119,1.669212529,40.68600969
33170,93.89959205,38.78150566,35.89150974,79.5533448,65.5932387
260870,66.26374566,23.44586418,71.28081855,1.730427366,17.55558048
48870,69.2521653,36.14695198,92.53129239,33.21184522,91.88243448
25320,10.39178714,67.00051299,93.5051685,44.38444629,66.96507954
134790,80.11305774,33.2996541,30.17702563,49.61847609,59.80671826
269620,2.32107193,52.4467216,33.8816129,62.12557706,46.88984084
131090,15.34988507,87.60441831,41.52336534,33.74318629,39.83895221
232830,55.93168911,70.38625663,30.64232678,46.60146042,26.37957703
139050,47.49174166,0.386150656,87.85379528,63.70323484,47.78227477
16590,8.306301943,98.19858839,5.724502764,60.86375986,76.73791527
290520,23.9766187,29.65327179,34.11284178,64.97411986,8.621682167
29530,51.10812179,25.17595263,97.46899103,47.9765449,10.61245583
4970,94.766404,55.22423001,60.20733582,82.3097368,5.484796191
1000,58.4429658,15.60527121,92.18345323,87.53775931,18.963421
25870,76.57375591,38.22213848,17.61470303,18.10628941,7.340487525
215600,67.77435658,44.64519294,4.153428615,80.35602566,47.3439566
65350,77.58885617,30.33466477,3.004711905,27.30105067,40.71166929
11930,38.29951595,43.71487228,40.30099626,86.06394151,51.35143934
5390,98.70227534,97.6761165,7.148702757,62.02913131,26.14318906
4170,48.8574357,70.62451172,66.57154067,97.18147125,25.64966692
35510,22.74012722,25.21234531,71.5559461,34.75390739,65.59613303
34300,72.55083114,18.96311532,86.5246186,18.22272469,12.77096029
31430,26.92970915,30.93750494,60.06544966,97.69016468,55.76748586
31440,38.63551052,96.94839365,9.850634918,97.87183635,60.54336101
6880,82.64150623,91.33972436,71.48335308,29.04185524,42.76573734
2800,33.26261574,24.94620413,30.48218161,43.71011145,49.4393409
323280,1.35501392,92.69947006,84.76226968,2.857202432,66.4858027
344050,63.16645711,60.67088598,93.25310384,16.10518581,32.47199172
5800,63.05362261,2.53958962,69.0315533,44.83750255,9.258186065
1720,97.73124795,59.29557494,51.68882069,37.98358898,53.88178597
1725,84.57338829,43.37655784,87.99754446,3.439060055,13.02564939
9270,49.73217363,51.65169532,34.82332636,41.94584603,52.09059029
9275,11.65052811,80.08322096,41.70258277,19.04686005,75.21805612
17000,75.55321813,25.59969454,89.2910108,96.54812465,69.51943315
2700,57.52463303,71.30473669,20.65419832,1.078096386,87.02897304
12790,69.17996747,66.77214123,22.90404753,5.686941146,93.84800142
138070,43.09693833,15.59106491,99.29840409,88.58466224,59.37368815
226330,38.70909723,66.04581591,40.09912241,9.922824344,78.62597874
19170,83.55445308,64.48205514,78.91868002,69.78978291,87.95916093
19175,20.83405791,46.18117527,85.99194206,25.57814175,11.76088162
2870,48.33015403,16.25975885,9.714068782,14.29790641,32.89834468
293940,58.36098287,22.7067937,83.47002213,35.78701656,43.87146987
333050,95.62614598,36.1066682,4.1422001,59.40155606,51.74769568
366330,9.912605269,3.004897802,5.278021062,62.98505257,20.74390933
393360,84.00933342,48.12808438,40.10610641,39.16515643,98.77590935
55550,91.46592727,3.909718312,69.36876173,89.13146504,95.58662077
56700,12.76200807,74.22454858,99.12615087,55.5043308,90.81364155
187270,71.89152623,63.72711385,9.624049669,68.06516818,37.89284647
4080,54.94655636,63.45855289,35.667458,46.7852141,40.89672958
243840,42.55169207,38.70807356,26.83555622,92.15687874,66.30023882
257720,39.85907645,83.96929609,32.08992829,53.54135958,72.54979157
222800,73.02085674,49.98485157,64.91016057,24.44205795,28.14185086
36710,15.32299101,5.205436635,71.74550247,86.01994437,96.3470907
160980,70.26535783,77.06515381,58.87926249,73.14590837,29.40343947
356890,54.42433077,38.52965501,58.8796817,19.99378781,61.65227338
217330,13.22055633,54.93426885,56.70500951,35.80332055,18.12205677
102280,34.52705734,53.99090539,19.001844,21.41296605,59.60425066
3410,45.78246484,34.53837169,76.31341234,87.47509402,98.2500427
10280,98.15272525,62.81071244,47.53453948,29.80219812,38.73690541
3620,53.28030958,54.110326,48.42431736,87.94985861,2.894064108
4770,42.20438398,34.35124285,57.31939428,45.81600881,3.303516358
217320,95.33886053,58.63545444,60.50204683,74.55710946,71.1753503
208640,19.05565703,76.78692293,38.8494647,6.312274257,19.23944037
222420,21.98802004,20.17700378,44.50801592,80.91951829,58.3642199
37760,29.48253758,24.10816711,35.05061963,27.30761341,57.71839444
136510,1.919409417,94.63569819,99.45417606,22.05027085,71.27452548
99320,5.919501539,58.91574823,5.126496261,15.83181318,80.06679526
15540,88.5548999,83.37882686,81.15741645,33.84459838,84.75308866
49960,41.24187446,25.6836996,23.60099148,86.45068615,32.79821826
50890,84.2900671,55.70174521,90.77436825,92.76928714,26.71319305
66790,65.85848858,79.94028229,21.3596925,87.20203336,25.30002834
222080,61.07494965,35.872154,89.62981946,41.83160924,38.67140663
4920,74.05032384,34.81348232,33.76102404,76.76966315,26.07709713
236030,28.56676724,74.96351364,74.32554069,78.96329108,55.61607556
103660,45.32601546,93.05044709,97.492496,2.020016933,91.71711702
352480,85.52593096,91.85805742,37.08516256,88.8728583,49.90868435
245450,60.32277291,83.69241954,42.91418341,39.50648758,88.60591601
264660,2.984232518,10.57314753,62.86948765,42.34396478,5.497400074
352700,74.68752898,66.56020463,98.38260832,7.335704263,62.44894254
297090,33.07665937,33.53018392,86.43639442,7.320767028,84.01034877
112610,4.160735977,46.63281364,20.7403574,4.181206253,41.77232673
286000,38.51624868,5.761449811,98.42261809,26.73416109,47.53485297
115530,20.88135029,91.17650675,53.78846368,31.94163249,93.20702622
225330,34.98580642,64.47054518,74.22984968,85.36107642,46.08372064
115480,56.66970114,17.77818992,58.90125396,87.5438889,32.89529726
376290,70.5639445,7.084424102,93.7807252,3.53505871,72.67961692
189330,4.186585651,46.61219095,62.2525181,24.94829562,26.20383823
96530,0.627781387,74.696499,56.3952966,39.43613158,58.25846963
900120,25.41933299,40.41826834,2.919890017,53.96917893,30.7776144
101240,99.0011039,99.40149813,82.3736041,95.50645149,42.641549
60590,42.11511096,87.69584897,40.5681193,15.14548839,5.019207185
260930,25.82904739,41.05789691,4.394333835,20.66548802,41.76531581
13990,17.89176199,78.82105028,5.761753237,19.28899082,7.061349632
123860,71.2472141,44.11116427,2.062287626,87.60879546,30.25674468
25980,1.852320015,9.354406256,66.07935884,4.685981739,80.05099995
8700,17.19427858,89.93521006,65.67852855,22.77582156,73.53759372
50320,94.29875708,90.24539255,3.210530236,58.86418699,60.3354468
58220,6.60931698,60.70275985,49.26041952,93.40649081,78.0173883
125210,9.317466353,84.3063463,96.23643255,89.37209441,42.47937353
2790,93.02439595,45.22397237,94.51366097,60.26731229,78.0726367
00279K,62.66903764,0.565131655,70.96886256,92.14130654,49.72494463
2795,81.36484137,16.69607518,44.74843999,81.32627317,91.2731135
90430,2.174136153,71.97414508,58.83849149,93.10623972,1.854385614
90435,36.20155584,60.32465632,82.80862469,3.760273344,67.26345761
357580,52.26423228,40.85657172,77.40046265,0.79942569,81.49244625
52710,92.95563023,64.17126144,83.70001245,0.091735171,87.25357946
74430,95.01489218,31.06057069,87.38405526,19.6164118,54.37740942
92040,93.90135428,66.82335108,97.13934991,71.4465375,40.45277653
83930,50.15695476,54.40701578,26.88878195,56.40798602,35.28811997
149950,13.06717658,36.39744939,35.1268192,47.29377196,24.22294478
36010,81.22973675,30.43753307,96.60741709,68.53797952,15.98372148
2030,20.65074831,42.48827758,2.879825311,9.658498236,46.70654152
183190,37.54657808,31.12396482,11.14994813,99.82875278,19.60352587
2310,94.11092708,6.033386282,64.03902829,68.13769835,27.1260658
50860,24.20372265,0.533837538,60.87560355,66.75669099,56.9124369
12170,12.93376502,71.51337026,78.03869397,61.57856375,42.95288576
246720,22.38560371,53.55343594,91.9571784,46.57758281,51.60496162
67390,66.68071884,80.18734019,53.37923965,29.26413939,32.58619432
