code,h_0,h_1,h_2,h_3,h_4,h_5,h_6,h_7,h_8,h_9,l_0,l_1,l_2,l_3,l_4,l_5,l_6,l_7,l_8,l_9
243840,258250,68270,68760,91990,290690,53110,950200,32680,32685,258790,66910,43100,336370,34840K,34840L,154040,248070,35610,357780,265520
257720,258250,68270,68760,91990,290690,53110,950200,32680,32685,258790,66910,43100,336370,34841K,34841L,154040,248070,35610,357780,265520
222800,258250,68270,68760,91990,290690,53110,950200,32680,32685,258790,66910,43100,336370,34842K,34842L,154040,248070,35610,357780,265520
36710,258250,68270,68760,91990,290690,53110,950200,32680,32685,258790,66910,43100,336370,34843K,34843L,154040,248070,35610,357780,265520
160980,258250,68270,68760,91990,290690,53110,950200,32680,32685,258790,66910,43100,336370,34844K,34844L,154040,248070,35610,357780,265520
356890,258250,68270,68760,91990,290690,53110,950200,32680,32685,258790,66910,43100,336370,34845K,34845L,154040,248070,35610,357780,265520
217330,258250,68270,68760,91990,290690,53110,950200,32680,32685,258790,66910,43100,336370,34846K,34846L,154040,248070,35610,357780,265520
102280,258250,68270,68760,91990,290690,53110,950200,32680,32685,258790,66910,43100,336370,34847K,34847L,154040,248070,35610,357780,265520
3410,258250,68270,68760,91990,290690,53110,950200,32680,32685,258790,66910,43100,336370,34848K,34848L,154040,248070,35610,357780,265520
10280,258250,68270,68760,91990,290690,53110,950200,32680,32685,258790,66910,43100,336370,34849K,34849L,154040,248070,35610,357780,265520
3620,258250,68270,68760,91990,290690,53110,950200,32680,32685,258790,66910,43100,336370,34850K,34850L,154040,248070,35610,357780,265520
4770,258250,68270,68760,91990,290690,53110,950200,32680,32685,258790,66910,43100,336370,34851K,34851L,154040,248070,35610,357780,265520
217320,258250,68270,68760,91990,290690,53110,950200,32680,32685,258790,66910,43100,336370,34852K,34852L,154040,248070,35610,357780,265520
208640,258250,68270,68760,91990,290690,53110,950200,32680,32685,258790,66910,43100,336370,34853K,34853L,154040,248070,35610,357780,265520
222420,258250,68270,68760,91990,290690,53110,950200,32680,32685,258790,66910,43100,336370,34854K,34854L,154040,248070,35610,357780,265520
37760,258250,68270,68760,91990,290690,53110,950200,32680,32685,258790,66910,43100,336370,34855K,34855L,154040,248070,35610,357780,265520
136510,258250,68270,68760,91990,290690,53110,950200,32680,32685,258790,66910,43100,336370,34856K,34856L,154040,248070,35610,357780,265520
99320,258250,68270,68760,91990,290690,53110,950200,32680,32685,258790,66910,43100,336370,34857K,34857L,154040,248070,35610,357780,265520
15540,258250,68270,68760,91990,290690,53110,950200,32680,32685,258790,66910,43100,336370,34858K,34858L,154040,248070,35610,357780,265520
49960,258250,68270,68760,91990,290690,53110,950200,32680,32685,258790,66910,43100,336370,34859K,34859L,154040,248070,35610,357780,265520
50890,258250,68270,68760,91990,290690,53110,950200,32680,32685,258790,66910,43100,336370,34860K,34860L,154040,248070,35610,357780,265520
66790,258250,68270,68760,91990,290690,53110,950200,32680,32685,258790,66910,43100,336370,34861K,34861L,154040,248070,35610,357780,265520
222080,258250,68270,68760,91990,290690,53110,950200,32680,32685,258790,66910,43100,336370,34862K,34862L,154040,248070,35610,357780,265520
4920,258250,68270,68760,91990,290690,53110,950200,32680,32685,258790,66910,43100,336370,34863K,34863L,154040,248070,35610,357780,265520
236030,258250,68270,68760,91990,290690,53110,950200,32680,32685,258790,66910,43100,336370,34864K,34864L,154040,248070,35610,357780,265520
103660,258250,68270,68760,91990,290690,53110,950200,32680,32685,258790,66910,43100,336370,34865K,34865L,154040,248070,35610,357780,265520
352480,258250,68270,68760,91990,290690,53110,950200,32680,32685,258790,66910,43100,336370,34866K,34866L,154040,248070,35610,357780,265520
245450,258250,68270,68760,91990,290690,53110,950200,32680,32685,258790,66910,43100,336370,34867K,34867L,154040,248070,35610,357780,265520
264660,258250,68270,68760,91990,290690,53110,950200,32680,32685,258790,66910,43100,336370,34868K,34868L,154040,248070,35610,357780,265520
352700,258250,68270,68760,91990,290690,53110,950200,32680,32685,258790,66910,43100,336370,34869K,34869L,154040,248070,35610,357780,265520
297090,258250,68270,68760,91990,290690,53110,950200,32680,32685,258790,66910,43100,336370,34870K,34870L,154040,248070,35610,357780,265520
112610,258250,68270,68760,91990,290690,53110,950200,32680,32685,258790,66910,43100,336370,34871K,34871L,154040,248070,35610,357780,265520
286000,258250,68270,68760,91990,290690,53110,950200,32680,32685,258790,66910,43100,336370,34872K,34872L,154040,248070,35610,357780,265520
115530,258250,68270,68760,91990,290690,53110,950200,32680,32685,258790,66910,43100,336370,34873K,34873L,154040,248070,35610,357780,265520
225330,258250,68270,68760,91990,290690,53110,950200,32680,32685,258790,66910,43100,336370,34874K,34874L,154040,248070,35610,357780,265520
115480,258250,68270,68760,91990,290690,53110,950200,32680,32685,258790,66910,43100,336370,34875K,34875L,154040,248070,35610,357780,265520
376290,258250,68270,68760,91990,290690,53110,950200,32680,32685,258790,66910,43100,336370,34876K,34876L,154040,248070,35610,357780,265520
189330,258250,68270,68760,91990,290690,53110,950200,32680,32685,258790,66910,43100,336370,34877K,34877L,154040,248070,35610,357780,265520
96530,258250,68270,68760,91990,290690,53110,950200,32680,32685,258790,66910,43100,336370,34878K,34878L,154040,248070,35610,357780,265520
900120,258250,68270,68760,91990,290690,53110,950200,32680,32685,258790,66910,43100,336370,34879K,34879L,154040,248070,35610,357780,265520
101240,258250,68270,68760,91990,290690,53110,950200,32680,32685,258790,66910,43100,336370,34880K,34880L,154040,248070,35610,357780,265520
60590,258250,68270,68760,91990,290690,53110,950200,32680,32685,258790,66910,43100,336370,34881K,34881L,154040,248070,35610,357780,265520
260930,258250,68270,68760,91990,290690,53110,950200,32680,32685,258790,66910,43100,336370,34882K,34882L,154040,248070,35610,357780,265520
13990,258250,68270,68760,91990,290690,53110,950200,32680,32685,258790,66910,43100,336370,34883K,34883L,154040,248070,35610,357780,265520
123860,258250,68270,68760,91990,290690,53110,950200,32680,32685,258790,66910,43100,336370,34884K,34884L,154040,248070,35610,357780,265520
25980,258250,68270,68760,91990,290690,53110,950200,32680,32685,258790,66910,43100,336370,34885K,34885L,154040,248070,35610,357780,265520
8700,258250,68270,68760,91990,290690,53110,950200,32680,32685,258790,66910,43100,336370,34886K,34886L,154040,248070,35610,357780,265520
50320,258250,68270,68760,91990,290690,53110,950200,32680,32685,258790,66910,43100,336370,34887K,34887L,154040,248070,35610,357780,265520
58220,258250,68270,68760,91990,290690,53110,950200,32680,32685,258790,66910,43100,336370,34888K,34888L,154040,248070,35610,357780,265520
125210,258250,68270,68760,91990,290690,53110,950200,32680,32685,258790,66910,43100,336370,34889K,34889L,154040,248070,35610,357780,265520
2790,258250,68270,68760,91990,290690,53110,950200,32680,32685,258790,66910,43100,336370,34890K,34890L,154040,248070,35610,357780,265520
00279K,258250,68270,68760,91990,290690,53110,950200,32680,32685,258790,66910,43100,336370,34891K,34891L,154040,248070,35610,357780,265520
2795,258250,68270,68760,91990,290690,53110,950200,32680,32685,258790,66910,43100,336370,34892K,34892L,154040,248070,35610,357780,265520
90430,258250,68270,68760,91990,290690,53110,950200,32680,32685,258790,66910,43100,336370,34893K,34893L,154040,248070,35610,357780,265520
90435,258250,68270,68760,91990,290690,53110,950200,32680,32685,258790,66910,43100,336370,34894K,34894L,154040,248070,35610,357780,265520
357580,258250,68270,68760,91990,290690,53110,950200,32680,32685,258790,66910,43100,336370,34895K,34895L,154040,248070,35610,357780,265520
52710,258250,68270,68760,91990,290690,53110,950200,32680,32685,258790,66910,43100,336370,34896K,34896L,154040,248070,35610,357780,265520
74430,258250,68270,68760,91990,290690,53110,950200,32680,32685,258790,66910,43100,336370,34897K,34897L,154040,248070,35610,357780,265520
92040,258250,68270,68760,91990,290690,53110,950200,32680,32685,258790,66910,43100,336370,34898K,34898L,154040,248070,35610,357780,265520
83930,258250,68270,68760,91990,290690,53110,950200,32680,32685,258790,66910,43100,336370,34899K,34899L,154040,248070,35610,357780,265520
149950,258250,68270,68760,91990,290690,53110,950200,32680,32685,258790,66910,43100,336370,34900K,34900L,154040,248070,35610,357780,265520
36010,258250,68270,68760,91990,290690,53110,950200,32680,32685,258790,66910,43100,336370,34901K,34901L,154040,248070,35610,357780,265520
2030,258250,68270,68760,91990,290690,53110,950200,32680,32685,258790,66910,43100,336370,34902K,34902L,154040,248070,35610,357780,265520
183190,258250,68270,68760,91990,290690,53110,950200,32680,32685,258790,66910,43100,336370,34903K,34903L,154040,248070,35610,357780,265520
2310,258250,68270,68760,91990,290690,53110,950200,32680,32685,258790,66910,43100,336370,34904K,34904L,154040,248070,35610,357780,265520
50860,258250,68270,68760,91990,290690,53110,950200,32680,32685,258790,66910,43100,336370,34905K,34905L,154040,248070,35610,357780,265520
12170,258250,68270,68760,91990,290690,53110,950200,32680,32685,258790,66910,43100,336370,34906K,34906L,154040,248070,35610,357780,265520
246720,258250,68270,68760,91990,290690,53110,950200,32680,32685,258790,66910,43100,336370,34907K,34907L,154040,248070,35610,357780,265520
67390,258250,68270,68760,91990,290690,53110,950200,32680,32685,258790,66910,43100,336370,34908K,34908L,154040,248070,35610,357780,265520
159010,258250,68270,68760,91990,290690,53110,950200,32680,32685,258790,66910,43100,336370,34909K,34909L,154040,248070,35610,357780,265520
127710,258250,68270,68760,91990,290690,53110,950200,32680,32685,258790,66910,43100,336370,34910K,34910L,154040,248070,35610,357780,265520
267850,258250,68270,68760,91990,290690,53110,950200,32680,32685,258790,66910,43100,336370,34911K,34911L,154040,248070,35610,357780,265520
20560,258250,68270,68760,91990,290690,53110,950200,32680,32685,258790,66910,43100,336370,34912K,34912L,154040,248070,35610,357780,265520
154030,258250,68270,68760,91990,290690,53110,950200,32680,32685,258790,66910,43100,336370,34913K,34913L,154040,248070,35610,357780,265520
227610,258250,68270,68760,91990,290690,53110,950200,32680,32685,258790,66910,43100,336370,34914K,34914L,154040,248070,35610,357780,265520
143160,258250,68270,68760,91990,290690,53110,950200,32680,32685,258790,66910,43100,336370,34915K,34915L,154040,248070,35610,357780,265520
54800,258250,68270,68760,91990,290690,53110,950200,32680,32685,258790,66910,43100,336370,34916K,34916L,154040,248070,35610,357780,265520
332370,258250,68270,68760,91990,290690,53110,950200,32680,32685,258790,66910,43100,336370,34917K,34917L,154040,248070,35610,357780,265520
122900,258250,68270,68760,91990,290690,53110,950200,32680,32685,258790,66910,43100,336370,34918K,34918L,154040,248070,35610,357780,265520
339950,258250,68270,68760,91990,290690,53110,950200,32680,32685,258790,66910,43100,336370,34919K,34919L,154040,248070,35610,357780,265520
99190,258250,68270,68760,91990,290690,53110,950200,32680,32685,258790,66910,43100,336370,34920K,34920L,154040,248070,35610,357780,265520
289010,258250,68270,68760,91990,290690,53110,950200,32680,32685,258790,66910,43100,336370,34921K,34921L,154040,248070,35610,357780,265520
214430,258250,68270,68760,91990,290690,53110,950200,32680,32685,258790,66910,43100,336370,34922K,34922L,154040,248070,35610,357780,265520
40910,258250,68270,68760,91990,290690,53110,950200,32680,32685,258790,66910,43100,336370,34923K,34923L,154040,248070,35610,357780,265520
68940,258250,68270,68760,91990,290690,53110,950200,32680,32685,258790,66910,43100,336370,34924K,34924L,154040,248070,35610,357780,265520
52860,258250,68270,68760,91990,290690,53110,950200,32680,32685,258790,66910,43100,336370,34925K,34925L,154040,248070,35610,357780,265520
10780,258250,68270,68760,91990,290690,53110,950200,32680,32685,258790,66910,43100,336370,34926K,34926L,154040,248070,35610,357780,265520
69920,258250,68270,68760,91990,290690,53110,950200,32680,32685,258790,66910,43100,336370,34927K,34927L,154040,248070,35610,357780,265520
38880,258250,68270,68760,91990,290690,53110,950200,32680,32685,258790,66910,43100,336370,34928K,34928L,154040,248070,35610,357780,265520
307180,258250,68270,68760,91990,290690,53110,950200,32680,32685,258790,66910,43100,336370,34929K,34929L,154040,248070,35610,357780,265520
101390,258250,68270,68760,91990,290690,53110,950200,32680,32685,258790,66910,43100,336370,34930K,34930L,154040,248070,35610,357780,265520
78860,258250,68270,68760,91990,290690,53110,950200,32680,32685,258790,66910,43100,336370,34931K,34931L,154040,248070,35610,357780,265520
114810,258250,68270,68760,91990,290690,53110,950200,32680,32685,258790,66910,43100,336370,34932K,34932L,154040,248070,35610,357780,265520
31310,258250,68270,68760,91990,290690,53110,950200,32680,32685,258790,66910,43100,336370,34933K,34933L,154040,248070,35610,357780,265520
185490,258250,68270,68760,91990,290690,53110,950200,32680,32685,258790,66910,43100,336370,34934K,34934L,154040,248070,35610,357780,265520
59100,258250,68270,68760,91990,290690,53110,950200,32680,32685,258790,66910,43100,336370,34935K,34935L,154040,248070,35610,357780,265520
149010,258250,68270,68760,91990,290690,53110,950200,32680,32685,258790,66910,43100,336370,34936K,34936L,154040,248070,35610,357780,265520
262840,258250,68270,68760,91990,290690,53110,950200,32680,32685,258790,66910,43100,336370,34937K,34937L,154040,248070,35610,357780,265520
175250,258250,68270,68760,91990,290690,53110,950200,32680,32685,258790,66910,43100,336370,34938K,34938L,154040,248070,35610,357780,265520
52460,258250,68270,68760,91990,290690,53110,950200,32680,32685,258790,66910,43100,336370,34939K,34939L,154040,248070,35610,357780,265520
119830,258250,68270,68760,91990,290690,53110,950200,32680,32685,258790,66910,43100,336370,34940K,34940L,154040,248070,35610,357780,265520
52770,258250,68270,68760,91990,290690,53110,950200,32680,32685,258790,66910,43100,336370,34941K,34941L,154040,248070,35610,357780,265520
124500,258250,68270,68760,91990,290690,53110,950200,32680,32685,258790,66910,43100,336370,34942K,34942L,154040,248070,35610,357780,265520
84850,258250,68270,68760,91990,290690,53110,950200,32680,32685,258790,66910,43100,336370,34943K,34943L,154040,248070,35610,357780,265520
223220,258250,68270,68760,91990,290690,53110,950200,32680,32685,258790,66910,43100,336370,34944K,34944L,154040,248070,35610,357780,265520
27360,258250,68270,68760,91990,290690,53110,950200,32680,32685,258790,66910,43100,336370,34945K,34945L,154040,248070,35610,357780,265520
139990,258250,68270,68760,91990,290690,53110,950200,32680,32685,258790,66910,43100,336370,34946K,34946L,154040,248070,35610,357780,265520
32080,258250,68270,68760,91990,290690,53110,950200,32680,32685,258790,66910,43100,336370,34947K,34947L,154040,248070,35610,357780,265520
13310,258250,68270,68760,91990,290690,53110,950200,32680,32685,258790,66910,43100,336370,34948K,34948L,154040,248070,35610,357780,265520
59120,258250,68270,68760,91990,290690,53110,950200,32680,32685,258790,66910,43100,336370,34949K,34949L,154040,248070,35610,357780,265520
158430,258250,68270,68760,91990,290690,53110,950200,32680,32685,258790,66910,43100,336370,34950K,34950L,154040,248070,35610,357780,265520
149300,258250,68270,68760,91990,290690,53110,950200,32680,32685,258790,66910,43100,336370,34951K,34951L,154040,248070,35610,357780,265520
67160,258250,68270,68760,91990,290690,53110,950200,32680,32685,258790,66910,43100,336370,34952K,34952L,154040,248070,35610,357780,265520
1540,258250,68270,68760,91990,290690,53110,950200,32680,32685,258790,66910,43100,336370,34953K,34953L,154040,248070,35610,357780,265520
53800,258250,68270,68760,91990,290690,53110,950200,32680,32685,258790,66910,43100,336370,34954K,34954L,154040,248070,35610,357780,265520
251280,258250,68270,68760,91990,290690,53110,950200,32680,32685,258790,66910,43100,336370,34955K,34955L,154040,248070,35610,357780,265520
65660,258250,68270,68760,91990,290690,53110,950200,32680,32685,258790,66910,43100,336370,34956K,34956L,154040,248070,35610,357780,265520
297570,258250,68270,68760,91990,290690,53110,950200,32680,32685,258790,66910,43100,336370,34957K,34957L,154040,248070,35610,357780,265520
1780,258250,68270,68760,91990,290690,53110,950200,32680,32685,258790,66910,43100,336370,34958K,34958L,154040,248070,35610,357780,265520
260660,258250,68270,68760,91990,290690,53110,950200,32680,32685,258790,66910,43100,336370,34959K,34959L,154040,248070,35610,357780,265520
131370,258250,68270,68760,91990,290690,53110,950200,32680,32685,258790,66910,43100,336370,34960K,34960L,154040,248070,35610,357780,265520
140670,258250,68270,68760,91990,290690,53110,950200,32680,32685,258790,66910,43100,336370,34961K,34961L,154040,248070,35610,357780,265520
96610,258250,68270,68760,91990,290690,53110,950200,32680,32685,258790,66910,43100,336370,34962K,34962L,154040,248070,35610,357780,265520
61040,258250,68270,68760,91990,290690,53110,950200,32680,32685,258790,66910,43100,336370,34963K,34963L,154040,248070,35610,357780,265520
148250,258250,68270,68760,91990,290690,53110,950200,32680,32685,258790,66910,43100,336370,34964K,34964L,154040,248070,35610,357780,265520
347860,258250,68270,68760,91990,290690,53110,950200,32680,32685,258790,66910,43100,336370,34965K,34965L,154040,248070,35610,357780,265520
196170,258250,68270,68760,91990,290690,53110,950200,32680,32685,258790,66910,43100,336370,34966K,34966L,154040,248070,35610,357780,265520
123750,258250,68270,68760,91990,290690,53110,950200,32680,32685,258790,66910,43100,336370,34967K,34967L,154040,248070,35610,357780,265520
85810,258250,68270,68760,91990,290690,53110,950200,32680,32685,258790,66910,43100,336370,34968K,34968L,154040,248070,35610,357780,265520
117670,258250,68270,68760,91990,290690,53110,950200,32680,32685,258790,66910,43100,336370,34969K,34969L,154040,248070,35610,357780,265520
291650,258250,68270,68760,91990,290690,53110,950200,32680,32685,258790,66910,43100,336370,34970K,34970L,154040,248070,35610,357780,265520
293780,258250,68270,68760,91990,290690,53110,950200,32680,32685,258790,66910,43100,336370,34971K,34971L,154040,248070,35610,357780,265520
267810,258250,68270,68760,91990,290690,53110,950200,32680,32685,258790,66910,43100,336370,34972K,34972L,154040,248070,35610,357780,265520
18250,258250,68270,68760,91990,290690,53110,950200,32680,32685,258790,66910,43100,336370,34973K,34973L,154040,248070,35610,357780,265520
161000,258250,68270,68760,91990,290690,53110,950200,32680,32685,258790,66910,43100,336370,34974K,34974L,154040,248070,35610,357780,265520
196300,258250,68270,68760,91990,290690,53110,950200,32680,32685,258790,66910,43100,336370,34975K,34975L,154040,248070,35610,357780,265520
310200,258250,68270,68760,91990,290690,53110,950200,32680,32685,258790,66910,43100,336370,34976K,34976L,154040,248070,35610,357780,265520
179530,258250,68270,68760,91990,290690,53110,950200,32680,32685,258790,66910,43100,336370,34977K,34977L,154040,248070,35610,357780,265520
900100,258250,68270,68760,91990,290690,53110,950200,32680,32685,258790,66910,43100,336370,34978K,34978L,154040,248070,35610,357780,265520
205500,258250,68270,68760,91990,290690,53110,950200,32680,32685,258790,66910,43100,336370,34979K,34979L,154040,248070,35610,357780,265520
52790,258250,68270,68760,91990,290690,53110,950200,32680,32685,258790,66910,43100,336370,34980K,34980L,154040,248070,35610,357780,265520
290740,258250,68270,68760,91990,290690,53110,950200,32680,32685,258790,66910,43100,336370,34981K,34981L,154040,248070,35610,357780,265520
238090,258250,68270,68760,91990,290690,53110,950200,32680,32685,258790,66910,43100,336370,34982K,34982L,154040,248070,35610,357780,265520
92600,258250,68270,68760,91990,290690,53110,950200,32680,32685,258790,66910,43100,336370,34983K,34983L,154040,248070,35610,357780,265520
129890,258250,68270,68760,91990,290690,53110,950200,32680,32685,258790,66910,43100,336370,34984K,34984L,154040,248070,35610,357780,265520
174900,258250,68270,68760,91990,290690,53110,950200,32680,32685,258790,66910,43100,336370,34985K,34985L,154040,248070,35610,357780,265520
255440,258250,68270,68760,91990,290690,53110,950200,32680,32685,258790,66910,43100,336370,34986K,34986L,154040,248070,35610,357780,265520
60230,258250,68270,68760,91990,290690,53110,950200,32680,32685,258790,66910,43100,336370,34987K,34987L,154040,248070,35610,357780,265520
30960,258250,68270,68760,91990,290690,53110,950200,32680,32685,258790,66910,43100,336370,34988K,34988L,154040,248070,35610,357780,265520
102120,258250,68270,68760,91990,290690,53110,950200,32680,32685,258790,66910,43100,336370,34989K,34989L,154040,248070,35610,357780,265520
238120,258250,68270,68760,91990,290690,53110,950200,32680,32685,258790,66910,43100,336370,34990K,34990L,154040,248070,35610,357780,265520
224810,258250,68270,68760,91990,290690,53110,950200,32680,32685,258790,66910,43100,336370,34991K,34991L,154040,248070,35610,357780,265520
19990,258250,68270,68760,91990,290690,53110,950200,32680,32685,258790,66910,43100,336370,34992K,34992L,154040,248070,35610,357780,265520
11090,258250,68270,68760,91990,290690,53110,950200,32680,32685,258790,66910,43100,336370,34993K,34993L,154040,248070,35610,357780,265520
270660,258250,68270,68760,91990,290690,53110,950200,32680,32685,258790,66910,43100,336370,34994K,34994L,154040,248070,35610,357780,265520
38680,258250,68270,68760,91990,290690,53110,950200,32680,32685,258790,66910,43100,336370,34995K,34995L,154040,248070,35610,357780,265520
137310,258250,68270,68760,91990,290690,53110,950200,32680,32685,258790,66910,43100,336370,34996K,34996L,154040,248070,35610,357780,265520
217480,258250,68270,68760,91990,290690,53110,950200,32680,32685,258790,66910,43100,336370,34997K,34997L,154040,248070,35610,357780,265520
121890,258250,68270,68760,91990,290690,53110,950200,32680,32685,258790,66910,43100,336370,34998K,34998L,154040,248070,35610,357780,265520
97780,258250,68270,68760,91990,290690,53110,950200,32680,32685,258790,66910,43100,336370,34999K,34999L,154040,248070,35610,357780,265520
42110,258250,68270,68760,91990,290690,53110,950200,32680,32685,258790,66910,43100,336370,35000K,35000L,154040,248070,35610,357780,265520
298060,258250,68270,68760,91990,290690,53110,950200,32680,32685,258790,66910,43100,336370,35001K,35001L,154040,248070,35610,357780,265520
65420,258250,68270,68760,91990,290690,53110,950200,32680,32685,258790,66910,43100,336370,35002K,35002L,154040,248070,35610,357780,265520
270210,258250,68270,68760,91990,290690,53110,950200,32680,32685,258790,66910,43100,336370,35003K,35003L,154040,248070,35610,357780,265520
103230,258250,68270,68760,91990,290690,53110,950200,32680,32685,258790,66910,43100,336370,35004K,35004L,154040,248070,35610,357780,265520
260970,258250,68270,68760,91990,290690,53110,950200,32680,32685,258790,66910,43100,336370,35005K,35005L,154040,248070,35610,357780,265520
101490,258250,68270,68760,91990,290690,53110,950200,32680,32685,258790,66910,43100,336370,35006K,35006L,154040,248070,35610,357780,265520
95910,258250,68270,68760,91990,290690,53110,950200,32680,32685,258790,66910,43100,336370,35007K,35007L,154040,248070,35610,357780,265520
275630,258250,68270,68760,91990,290690,53110,950200,32680,32685,258790,66910,43100,336370,35008K,35008L,154040,248070,35610,357780,265520
31330,258250,68270,68760,91990,290690,53110,950200,32680,32685,258790,66910,43100,336370,35009K,35009L,154040,248070,35610,357780,265520
60540,258250,68270,68760,91990,290690,53110,950200,32680,32685,258790,66910,43100,336370,35010K,35010L,154040,248070,35610,357780,265520
158300,258250,68270,68760,91990,290690,53110,950200,32680,32685,258790,66910,43100,336370,35011K,35011L,154040,248070,35610,357780,265520
56190,258250,68270,68760,91990,290690,53110,950200,32680,32685,258790,66910,43100,336370,35012K,35012L,154040,248070,35610,357780,265520
80000,258250,68270,68760,91990,290690,53110,950200,32680,32685,258790,66910,43100,336370,35013K,35013L,154040,248070,35610,357780,265520
86460,258250,68270,68760,91990,290690,53110,950200,32680,32685,258790,66910,43100,336370,35014K,35014L,154040,248070,35610,357780,265520
5850,258250,68270,68760,91990,290690,53110,950200,32680,32685,258790,66910,43100,336370,35015K,35015L,154040,248070,35610,357780,265520
214310,258250,68270,68760,91990,290690,53110,950200,32680,32685,258790,66910,43100,336370,35016K,35016L,154040,248070,35610,357780,265520
246250,258250,68270,68760,91990,290690,53110,950200,32680,32685,258790,66910,43100,336370,35017K,35017L,154040,248070,35610,357780,265520
41510,258250,68270,68760,91990,290690,53110,950200,32680,32685,258790,66910,43100,336370,35018K,35018L,154040,248070,35610,357780,265520
299670,258250,68270,68760,91990,290690,53110,950200,32680,32685,258790,66910,43100,336370,35019K,35019L,154040,248070,35610,357780,265520
7820,258250,68270,68760,91990,290690,53110,950200,32680,32685,258790,66910,43100,336370,35020K,35020L,154040,248070,35610,357780,265520
109610,258250,68270,68760,91990,290690,53110,950200,32680,32685,258790,66910,43100,336370,35021K,35021L,154040,248070,35610,357780,265520
12750,258250,68270,68760,91990,290690,53110,950200,32680,32685,258790,66910,43100,336370,35022K,35022L,154040,248070,35610,357780,265520
306040,258250,68270,68760,91990,290690,53110,950200,32680,32685,258790,66910,43100,336370,35023K,35023L,154040,248070,35610,357780,265520
217910,258250,68270,68760,91990,290690,53110,950200,32680,32685,258790,66910,43100,336370,35024K,35024L,154040,248070,35610,357780,265520
224020,258250,68270,68760,91990,290690,53110,950200,32680,32685,258790,66910,43100,336370,35025K,35025L,154040,248070,35610,357780,265520
96630,258250,68270,68760,91990,290690,53110,950200,32680,32685,258790,66910,43100,336370,35026K,35026L,154040,248070,35610,357780,265520
69510,258250,68270,68760,91990,290690,53110,950200,32680,32685,258790,66910,43100,336370,35027K,35027L,154040,248070,35610,357780,265520
41910,258250,68270,68760,91990,290690,53110,950200,32680,32685,258790,66910,43100,336370,35028K,35028L,154040,248070,35610,357780,265520
234300,258250,68270,68760,91990,290690,53110,950200,32680,32685,258790,66910,43100,336370,35029K,35029L,154040,248070,35610,357780,265520
39440,258250,68270,68760,91990,290690,53110,950200,32680,32685,258790,66910,43100,336370,35030K,35030L,154040,248070,35610,357780,265520
98660,258250,68270,68760,91990,290690,53110,950200,32680,32685,258790,66910,43100,336370,35031K,35031L,154040,248070,35610,357780,265520
52020,258250,68270,68760,91990,290690,53110,950200,32680,32685,258790,66910,43100,336370,35032K,35032L,154040,248070,35610,357780,265520
237690,258250,68270,68760,91990,290690,53110,950200,32680,32685,258790,66910,43100,336370,35033K,35033L,154040,248070,35610,357780,265520
50760,258250,68270,68760,91990,290690,53110,950200,32680,32685,258790,66910,43100,336370,35034K,35034L,154040,248070,35610,357780,265520
288620,258250,68270,68760,91990,290690,53110,950200,32680,32685,258790,66910,43100,336370,35035K,35035L,154040,248070,35610,357780,265520
317830,258250,68270,68760,91990,290690,53110,950200,32680,32685,258790,66910,43100,336370,35036K,35036L,154040,248070,35610,357780,265520
58610,258250,68270,68760,91990,290690,53110,950200,32680,32685,258790,66910,43100,336370,35037K,35037L,154040,248070,35610,357780,265520
43340,258250,68270,68760,91990,290690,53110,950200,32680,32685,258790,66910,43100,336370,35038K,35038L,154040,248070,35610,357780,265520
23960,258250,68270,68760,91990,290690,53110,950200,32680,32685,258790,66910,43100,336370,35039K,35039L,154040,248070,35610,357780,265520
298690,258250,68270,68760,91990,290690,53110,950200,32680,32685,258790,66910,43100,336370,35040K,35040L,154040,248070,35610,357780,265520
187660,258250,68270,68760,91990,290690,53110,950200,32680,32685,258790,66910,43100,336370,35041K,35041L,154040,248070,35610,357780,265520
54630,258250,68270,68760,91990,290690,53110,950200,32680,32685,258790,66910,43100,336370,35042K,35042L,154040,248070,35610,357780,265520
200710,258250,68270,68760,91990,290690,53110,950200,32680,32685,258790,66910,43100,336370,35043K,35043L,154040,248070,35610,357780,265520
96690,258250,68270,68760,91990,290690,53110,950200,32680,32685,258790,66910,43100,336370,35044K,35044L,154040,248070,35610,357780,265520
140910,258250,68270,68760,91990,290690,53110,950200,32680,32685,258790,66910,43100,336370,35045K,35045L,154040,248070,35610,357780,265520
78520,258250,68270,68760,91990,290690,53110,950200,32680,32685,258790,66910,43100,336370,35046K,35046L,154040,248070,35610,357780,265520
298380,258250,68270,68760,91990,290690,53110,950200,32680,32685,258790,66910,43100,336370,35047K,35047L,154040,248070,35610,357780,265520
203400,258250,68270,68760,91990,290690,53110,950200,32680,32685,258790,66910,43100,336370,35048K,35048L,154040,248070,35610,357780,265520
195990,258250,68270,68760,91990,290690,53110,950200,32680,32685,258790,66910,43100,336370,35049K,35049L,154040,248070,35610,357780,265520
3800,258250,68270,68760,91990,290690,53110,950200,32680,32685,258790,66910,43100,336370,35050K,35050L,154040,248070,35610,357780,265520
322190,258250,68270,68760,91990,290690,53110,950200,32680,32685,258790,66910,43100,336370,35051K,35051L,154040,248070,35610,357780,265520
88800,258250,68270,68760,91990,290690,53110,950200,32680,32685,258790,66910,43100,336370,35052K,35052L,154040,248070,35610,357780,265520
241840,258250,68270,68760,91990,290690,53110,950200,32680,32685,258790,66910,43100,336370,35053K,35053L,154040,248070,35610,357780,265520
